id,gender,masterCategory,subCategory,baseColour,season,year,usage,filename
381,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/381_2.jpg
381,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/381_3.jpg
382,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/382_1.jpg
382,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/382_2.jpg
382,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/382_3.jpg
383,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/383_1.jpg
383,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/383_2.jpg
383,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/383_3.jpg
383,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/383_4.jpg
383,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/383_5.jpg
384,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/384_1.jpg
384,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/384_2.jpg
384,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/384_3.jpg
384,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/384_4.jpg
385,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/385_1.jpg
385,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/385_2.jpg
385,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/385_3.jpg
385,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/385_4.jpg
386,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/386_1.jpg
386,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/386_2.jpg
386,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/386_3.jpg
386,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/386_4.jpg
386,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/386_5.jpg
387,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/387_1.jpg
387,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/387_2.jpg
387,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/387_3.jpg
387,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/387_4.jpg
388,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/388_1.jpg
388,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/388_2.jpg
388,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/388_3.jpg
388,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/388_4.jpg
389,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/389_1.jpg
389,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/389_2.jpg
389,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/389_3.jpg
390,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/390_1.jpg
390,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/390_2.jpg
390,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/390_3.jpg
390,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/390_4.jpg
391,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/391_1.jpg
391,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/391_2.jpg
392,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/392_1.jpg
392,women,pantss,pantss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/pants/392_2.jpg
393,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/393_1.jpg
393,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/393_2.jpg
394,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/394_1.jpg
394,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/394_2.jpg
394,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/394_3.jpg
395,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/395_1.jpg
395,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/395_2.jpg
396,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/396_1.jpg
396,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/396_2.jpg
396,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/396_3.jpg
397,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/397_1.jpg
397,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/397_2.jpg
398,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/398_1.jpg
398,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/398_2.jpg
399,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/399_1.jpg
399,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/399_2.jpg
399,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/399_3.jpg
399,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/399_4.jpg
400,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/400_1.jpg
400,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/400_2.jpg
401,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/401_1.jpg
402,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/402_1.jpg
402,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/402_2.jpg
403,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/403_1.jpg
403,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/403_2.jpg
403,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/403_3.jpg
404,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/404_1.jpg
404,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/404_2.jpg
404,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/404_3.jpg
405,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/405_1.jpg
405,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/405_2.jpg
405,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/405_3.jpg
406,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/406_1.jpg
406,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/406_2.jpg
407,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/407_1.jpg
407,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/407_2.jpg
408,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/408_1.jpg
408,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/408_2.jpg
408,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/408_3.jpg
408,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/408_4.jpg
409,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/409_1.jpg
409,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/409_2.jpg
409,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/409_3.jpg
410,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/410_1.jpg
410,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/410_2.jpg
411,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/411_1.jpg
411,women,pantss,pantss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/pants/411_2.jpg
411,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/411_3.jpg
411,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/411_4.jpg
412,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/412_1.jpg
412,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/412_2.jpg
412,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/412_3.jpg
412,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/412_4.jpg
413,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/413_1.jpg
414,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/414_1.jpg
414,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/414_2.jpg
414,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/414_3.jpg
415,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/415_1.jpg
415,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/415_2.jpg
416,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/416_1.jpg
416,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/416_2.jpg
416,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/416_3.jpg
416,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/416_4.jpg
417,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/417_1.jpg
417,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/417_2.jpg
417,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/417_3.jpg
417,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/417_4.jpg
418,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/418_1.jpg
418,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/418_2.jpg
419,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/419_1.jpg
420,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/420_1.jpg
422,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/422_1.jpg
423,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/423_1.jpg
425,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/425_1.jpg
425,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/425_2.jpg
425,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/425_3.jpg
426,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/426_1.jpg
426,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/426_2.jpg
426,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/426_3.jpg
426,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/426_4.jpg
427,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/427_1.jpg
427,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/427_2.jpg
427,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/427_3.jpg
427,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/427_4.jpg
428,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/428_1.jpg
428,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/428_2.jpg
428,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/428_3.jpg
428,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/428_4.jpg
429,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/429_1.jpg
429,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/429_2.jpg
429,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/429_3.jpg
430,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/430_1.jpg
430,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/430_2.jpg
430,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/430_3.jpg
431,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/431_1.jpg
431,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/431_2.jpg
431,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/431_3.jpg
432,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/432_1.jpg
432,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/432_2.jpg
432,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/432_3.jpg
433,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/433_1.jpg
433,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/433_2.jpg
433,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/433_3.jpg
434,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/434_1.jpg
434,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/434_2.jpg
434,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/434_3.jpg
435,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/435_1.jpg
435,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/435_2.jpg
435,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/435_3.jpg
436,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/436_1.jpg
436,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/436_2.jpg
436,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/436_3.jpg
437,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/437_1.jpg
437,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/437_2.jpg
438,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/438_1.jpg
438,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/438_2.jpg
439,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/439_1.jpg
439,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/439_2.jpg
439,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/439_3.jpg
440,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/440_1.jpg
440,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/440_2.jpg
441,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/441_1.jpg
441,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/441_2.jpg
442,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/442_1.jpg
443,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/443_1.jpg
443,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/443_2.jpg
443,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/443_3.jpg
444,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/444_1.jpg
445,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/445_1.jpg
445,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/445_2.jpg
446,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/446_1.jpg
447,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/447_1.jpg
447,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/447_2.jpg
447,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/447_3.jpg
448,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/448_1.jpg
448,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/448_2.jpg
449,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/449_1.jpg
450,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/450_1.jpg
450,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/450_2.jpg
450,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/450_3.jpg
450,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/450_4.jpg
451,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/451_1.jpg
451,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/451_2.jpg
452,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/452_1.jpg
452,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/452_2.jpg
453,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/453_1.jpg
453,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/453_2.jpg
453,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/453_3.jpg
453,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/453_4.jpg
454,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/454_1.jpg
454,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/454_2.jpg
455,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/455_1.jpg
456,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/456_1.jpg
457,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/457_1.jpg
457,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/457_2.jpg
457,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/457_3.jpg
457,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/457_4.jpg
457,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/457_5.jpg
457,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/457_6.jpg
458,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/458_1.jpg
458,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/458_2.jpg
458,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/458_3.jpg
458,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/458_4.jpg
459,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/459_1.jpg
460,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/460_1.jpg
460,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/460_2.jpg
460,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/460_3.jpg
